customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,monthly_ratio,revenue_risk
3998,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,3,24.25,96.05,1,0,0.2498712004121586,291.0
5742,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,45.25,428.7,0,0,0.1053060274610193,0.0
2109,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,0,0,0.9524940617577196,0.0
6725,1,0,1,1,65,1,2,0,2,2,0,0,0,2,2,1,3,69.55,4459.15,0,3,0.0155936459536114,0.0
6180,0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,0,19.5,1167.6,0,3,0.0166866335786411,0.0
1923,0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,3,74.75,238.1,0,0,0.3126306984525303,897.0
5327,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,69.65,145.15,1,0,0.4765651727677044,835.8000000000001
3921,1,0,0,0,49,0,1,0,0,0,2,0,0,0,0,1,0,30.2,1453.1,0,3,0.0207688604635169,0.0
2705,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,45.65,191.05,1,0,0.2376985160114553,547.8
122,0,0,1,0,70,0,1,0,0,2,2,2,2,2,2,0,0,57.8,4039.3,0,3,0.0143058683761106,0.0
3990,0,0,1,1,53,1,0,2,1,1,1,1,1,1,1,1,0,19.85,1039.45,0,3,0.0190782834350521,0.0
2149,1,0,1,1,53,1,2,2,1,1,1,1,1,1,2,0,1,25.55,1336.1,0,3,0.0191085184354199,0.0
2286,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,75.05,75.05,1,0,0.9868507560815252,900.5999999999999
6409,1,0,0,0,22,1,2,2,1,1,1,1,1,1,0,1,1,24.85,493.4,0,1,0.0502629449838187,0.0
559,1,1,0,0,52,0,1,0,0,2,0,0,2,2,0,1,2,49.15,2550.9,1,3,0.0192601590971433,589.8
2616,1,1,0,0,65,1,2,1,2,0,2,2,2,2,2,1,2,110.35,7246.15,0,3,0.015226675313744,0.0
1595,0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,0,24.55,1203.95,0,2,0.0203742893896012,0.0
557,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,2,34.7,62.25,1,0,0.5486166007905139,416.40000000000003
4069,1,0,0,0,3,1,2,1,0,2,2,0,2,2,0,0,3,107.95,313.6,0,0,0.343134138588684,0.0
1946,1,0,1,0,45,1,2,1,0,2,0,0,0,0,0,0,0,81.4,3775.85,0,2,0.0215523518275811,0.0
997,1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,2,80.0,80.0,1,0,0.9876543209876544,960.0
5296,0,0,1,1,61,1,0,0,0,0,2,2,2,2,2,1,0,73.8,4616.05,0,3,0.0159842323561581,0.0
3492,1,0,0,0,3,1,0,0,2,0,0,2,2,0,0,1,1,64.4,195.65,0,0,0.3274853801169591,0.0
5147,0,1,0,0,40,1,2,1,0,0,2,2,2,2,1,1,1,103.75,4188.4,0,2,0.0247648827994462,0.0
5695,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,71.1,71.1,0,0,0.986130374479889,853.1999999999999
1050,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.9,49.9,0,0,0.9803536345776032,0.0
3768,1,0,0,0,51,1,2,2,1,1,1,1,1,1,1,1,0,24.6,1266.4,0,3,0.0194098153700489,0.0
40,1,1,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,49.25,91.1,1,0,0.5347448425624322,591.0
647,1,0,0,0,52,0,1,0,0,2,0,0,0,0,1,0,3,30.1,1623.4,0,3,0.0185299187392267,0.0
3575,1,0,0,0,51,1,2,1,0,0,0,0,0,2,0,0,0,83.4,4149.45,0,3,0.0200942066522907,0.0
5865,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.45,20.45,0,0,0.9533799533799534,0.0
4722,1,0,1,1,31,1,2,0,2,2,0,2,0,2,1,1,0,75.25,2344.5,0,2,0.032082711575357,0.0
6765,1,0,0,1,47,1,0,2,1,1,1,1,1,1,1,0,1,20.55,1013.05,0,2,0.0202652729155367,0.0
1564,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.1,270.7,1,0,0.2764078027235921,901.1999999999999
1845,0,1,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,20.05,417.0,0,1,0.0479665071770335,0.0
1702,0,0,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.65,20.65,0,0,0.953810623556582,0.0
45,1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,1,0,85.15,6316.2,0,3,0.0134790730070284,0.0
4160,1,0,1,1,3,1,0,0,0,0,2,0,0,0,0,1,2,50.15,168.15,1,0,0.2964824120603015,601.8
7023,1,1,1,1,47,1,0,1,0,2,0,0,2,0,1,1,0,84.95,4018.05,0,2,0.02113683581941,0.0
5913,1,0,1,1,72,1,2,0,2,0,2,2,0,0,2,1,1,66.5,4811.6,0,3,0.0138178946930972,0.0
1045,1,0,1,1,66,1,2,0,0,0,2,0,2,0,2,1,0,63.3,4189.7,0,3,0.0151048750805354,0.0
6636,1,0,0,0,35,1,2,1,0,0,0,0,2,0,0,0,2,83.15,2848.45,0,2,0.0291810700310586,0.0
1198,1,0,0,0,29,1,2,1,0,0,0,0,0,2,0,1,2,84.9,2516.2,0,2,0.0337279516923565,0.0
4922,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.55,33.6,0,0,0.5939306358381503,0.0
1009,1,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,3,49.25,208.45,0,0,0.2351396514681308,0.0
5065,0,0,0,0,25,1,0,1,2,2,0,0,0,0,0,1,0,79.85,2015.35,1,2,0.0396012597019366,958.1999999999999
5374,0,0,0,0,65,1,0,0,2,2,0,2,0,0,2,1,3,59.6,3739.8,0,3,0.0159324208725406,0.0
5907,1,1,0,0,27,1,2,1,0,2,0,2,2,2,1,1,0,104.65,2964.0,0,2,0.0352951096121416,0.0
2098,1,0,1,0,29,1,0,1,0,0,2,0,0,0,0,1,1,75.3,2263.4,0,2,0.0332538420773714,0.0
2332,1,0,1,1,29,1,2,0,0,2,2,0,2,2,0,0,1,80.1,2211.8,0,2,0.0361984815618221,0.0
698,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,1,0,0.951338199513382,234.60000000000002
5617,0,0,1,0,20,1,0,1,0,0,2,2,0,0,0,1,3,81.0,1683.7,0,1,0.0480797768148631,0.0
6796,0,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,24.7,1519.0,0,3,0.01625,0.0
3850,0,0,0,1,14,1,2,1,2,0,0,2,0,0,0,1,3,86.0,1164.05,0,1,0.0738165743959486,0.0
3007,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,3,25.4,1710.9,0,3,0.014837315263742,0.0
3954,1,0,0,0,46,1,2,1,2,0,0,0,2,0,0,1,1,89.15,4245.55,0,2,0.0209935123806384,0.0
68,0,0,1,0,71,0,1,0,0,2,2,2,2,2,2,0,0,58.25,4145.9,0,3,0.0140466372471002,0.0
6998,1,0,0,0,32,1,2,1,0,0,0,0,0,2,0,1,0,85.65,2664.3,0,2,0.0321352192998911,0.0
1253,0,0,0,0,26,0,1,0,0,0,2,0,2,2,0,1,1,50.35,1277.5,0,2,0.0393820883848259,0.0
4925,1,1,1,0,68,1,2,1,0,0,2,0,0,0,0,1,1,80.35,5589.3,0,3,0.014373110566517,0.0
3280,1,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,20.2,34.75,0,0,0.565034965034965,0.0
5971,1,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,20.55,1305.95,0,3,0.0157236313554458,0.0
3488,0,0,1,1,4,1,2,1,0,0,0,0,0,2,0,1,2,85.95,381.3,1,0,0.2248234370912895,1031.4
1090,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,45.35,141.5,1,0,0.3182456140350877,0.0
3720,1,1,1,0,33,1,2,1,0,0,0,0,2,2,0,1,2,94.5,3105.55,1,2,0.0304195973024738,1134.0
4632,1,1,1,0,9,1,0,2,1,1,1,1,1,1,0,1,3,21.25,204.55,0,0,0.1033811724641206,0.0
3486,0,0,0,0,22,1,2,2,1,1,1,1,1,1,2,0,3,26.25,605.9,0,1,0.0432525951557093,0.0
4814,0,0,1,1,5,1,0,1,0,0,0,0,2,0,0,1,2,80.85,356.1,0,0,0.2264071688602632,0.0
1848,0,1,0,0,30,1,2,1,2,2,2,0,0,0,0,0,1,91.7,2758.15,1,2,0.0332348730587318,0.0
1893,1,0,0,0,65,1,2,0,0,2,2,2,0,2,2,1,1,74.2,4805.65,0,3,0.015436946730051,0.0
4558,0,0,0,0,45,1,2,1,0,0,2,2,0,0,0,1,2,87.25,3941.7,1,2,0.0221295051614375,1047.0
4688,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,20.35,92.75,0,0,0.2170666666666666,0.0
835,1,0,1,1,25,1,0,1,0,2,0,0,0,0,0,1,2,75.5,1901.05,0,2,0.0396940143529349,0.0
5346,0,0,1,1,72,1,2,1,2,0,0,0,0,0,2,0,0,79.05,5730.7,0,3,0.0137917197341103,0.0
805,0,0,1,0,27,1,2,1,0,0,2,0,0,2,0,0,0,90.15,2423.4,0,2,0.0371844580102293,0.0
5370,1,0,1,1,32,0,1,0,0,0,2,0,2,2,0,0,1,50.6,1653.45,0,2,0.0305841820544591,0.0
4708,0,0,0,0,30,1,2,1,0,2,2,2,2,2,1,0,1,110.45,3327.05,0,2,0.0331876023497243,0.0
1730,1,0,1,0,70,1,0,1,2,2,2,2,0,2,2,0,1,101.0,7085.5,0,3,0.0142524518450575,0.0
900,1,1,0,0,42,1,2,1,0,2,0,0,0,0,0,1,0,79.35,3344.1,0,2,0.0237212639382978,0.0
5300,0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,89.85,6697.35,0,3,0.0134137511476706,0.0
3054,0,0,0,0,47,1,2,0,2,0,2,2,0,0,2,1,3,65.0,2879.9,0,2,0.0225623936964143,0.0
4912,0,0,0,0,2,1,0,1,2,0,2,0,0,0,0,1,2,80.45,137.1,0,0,0.5825488776249095,0.0
3618,1,0,0,0,10,1,2,1,2,0,0,0,2,2,0,0,2,98.55,1008.55,1,0,0.0976177504828884,1182.6
2822,0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,24.1,1551.6,0,3,0.0155223496071106,0.0
1117,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,44.05,202.15,0,0,0.2168348510952498,0.0
1714,0,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,1,110.8,7882.25,0,3,0.0140551168617004,0.0
4907,1,1,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,114.95,8196.4,0,3,0.0140227389172176,0.0
2780,0,1,0,0,3,1,0,1,0,0,2,0,0,0,0,0,3,75.05,202.9,0,0,0.3680725846002942,0.0
4548,1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,0,3,19.25,855.1,0,2,0.0224856909239574,0.0
5955,0,0,0,0,63,1,0,1,0,0,2,2,2,0,1,1,1,90.05,5817.0,0,3,0.0154778274321072,0.0
5838,0,0,0,0,27,1,0,0,2,2,0,0,0,0,0,1,3,56.7,1652.95,0,2,0.0342815683666374,0.0
6650,1,0,1,1,70,1,0,0,2,2,2,0,2,2,2,1,1,80.15,5600.15,0,3,0.0143095614293493,0.0
975,1,0,1,1,7,1,0,0,2,0,2,2,0,2,0,1,1,71.35,515.75,0,0,0.1380745041122399,0.0
88,0,0,1,0,2,1,0,1,2,2,0,0,2,0,0,0,2,90.35,190.5,0,0,0.4718015665796344,0.0
4733,1,1,0,0,20,1,2,1,0,0,2,0,2,2,0,1,2,98.55,1842.8,1,1,0.0534493979824275,1182.6
4054,1,0,0,0,66,1,0,2,1,1,1,1,1,1,2,0,0,19.7,1253.8,0,3,0.0156997131016895,0.0
23,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,57.2,0,0,0.3410652920962199,0.0
1481,0,0,0,1,15,1,0,1,0,2,0,0,0,2,0,1,0,85.9,1269.55,1,1,0.0676085159970091,1030.8000000000002
4021,0,0,1,1,72,1,2,1,2,2,0,2,0,0,2,1,0,90.35,6563.4,0,3,0.0137636341478276,0.0
2817,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.8,20.8,0,0,0.9541284403669724,0.0
1273,0,0,0,0,22,1,0,1,0,0,0,0,2,2,0,0,2,89.25,1907.85,1,1,0.0467559001493045,1071.0
5228,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.3,208.85,1,0,0.3350011913271384,843.5999999999999
875,0,0,1,1,72,1,2,0,2,0,2,2,0,0,2,0,0,66.85,4758.8,0,3,0.0140447077608302,0.0
5643,1,0,1,1,65,1,0,2,1,1,1,1,1,1,2,0,3,19.9,1292.6,0,3,0.0153834260977118,0.0
3304,0,0,0,0,11,0,1,0,0,0,0,0,2,0,0,1,3,35.8,363.15,0,0,0.0983111355210764,0.0
3658,1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,3,78.85,1600.25,0,1,0.0492427790788446,0.0
5542,1,0,0,0,14,1,0,2,1,1,1,1,1,1,1,0,0,20.4,275.7,0,1,0.073726057101554,0.0
6151,1,0,0,0,41,1,0,1,0,0,0,2,0,0,0,1,2,74.25,3089.1,0,2,0.0240283485971327,0.0
2185,1,0,1,0,17,1,0,0,2,2,0,0,0,2,1,0,3,64.8,1175.6,0,1,0.0550739418663947,0.0
5463,1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,1,1,20.45,237.3,0,0,0.08581619806966,0.0
143,1,0,0,0,15,1,2,1,0,0,0,0,2,2,0,1,2,93.35,1444.65,1,1,0.0645730294331269,1120.1999999999998
2736,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,1,0,0.9521531100478468,238.79999999999998
4120,0,0,1,0,5,1,0,1,2,0,2,0,0,2,0,1,3,88.9,454.15,1,0,0.1953202241019444,0.0
1371,1,0,1,0,33,1,0,1,0,0,2,0,2,2,1,1,2,95.8,3036.75,1,2,0.0315364990535758,1149.6
6232,0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,1,110.65,8065.65,0,3,0.0137169704896084,0.0
6680,0,0,1,1,3,0,1,0,0,2,0,0,0,2,0,0,3,40.3,92.5,0,0,0.4310160427807486,0.0
5187,1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,82.0,184.65,1,0,0.4416913546997037,984.0
2640,0,0,1,0,59,1,2,1,2,2,2,2,0,2,1,1,1,107.0,6152.3,0,3,0.0173890432775908,0.0
206,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.35,89.5,1,0,0.5011049723756906,544.2
4017,1,0,1,1,71,1,0,0,0,2,0,2,2,2,2,1,1,73.35,5154.5,0,3,0.0142275240034914,0.0
5315,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,3,44.8,220.45,0,0,0.2023030029351998,0.0
177,1,0,1,1,27,1,0,0,2,2,0,0,0,0,0,1,1,54.75,1510.3,0,2,0.0362270892609012,0.0
3265,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,52.2,52.2,1,0,0.981203007518797,626.4000000000001
3602,1,0,0,1,63,0,1,0,2,2,0,2,0,0,1,1,0,40.6,2588.95,0,3,0.0156759783007394,0.0
474,0,1,0,0,46,1,2,1,2,2,2,0,2,2,1,1,2,110.0,4874.8,1,2,0.0225604003445588,1320.0
3512,1,0,1,1,72,1,2,0,2,0,0,0,0,0,2,0,0,55.3,3983.6,0,3,0.0138784319630577,0.0
1493,0,0,1,0,34,1,2,0,2,0,0,2,0,0,0,1,0,60.85,2003.6,0,2,0.0303551830789184,0.0
547,0,0,1,1,24,1,2,0,2,2,0,0,2,2,1,0,2,78.4,1832.4,0,1,0.0427620813788589,0.0
136,1,0,0,0,72,1,2,0,2,2,2,2,0,0,2,0,0,69.65,4908.25,0,3,0.0141875031827672,0.0
5064,0,0,1,1,60,0,1,0,2,0,2,2,2,2,2,0,1,59.85,3590.2,0,3,0.01666573847182,0.0
2399,1,0,0,0,68,1,2,0,2,2,2,0,0,2,1,1,1,76.9,5023.0,0,3,0.0153065286624203,0.0
4051,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,1,3,19.85,146.6,0,0,0.1344850948509485,0.0
6948,0,0,0,1,34,1,0,0,2,0,2,2,2,0,2,0,1,67.65,2339.3,0,2,0.0289065504422509,0.0
2972,0,0,0,0,6,0,1,0,0,0,0,0,2,2,0,0,1,45.0,298.7,0,0,0.1501501501501501,0.0
3653,1,0,1,0,2,1,0,0,0,2,0,2,0,2,0,1,3,64.2,143.65,0,0,0.4438299343242309,0.0
1377,1,0,0,0,31,1,2,1,0,0,0,2,0,0,1,0,1,81.7,2548.65,0,2,0.0320436138293491,0.0
4449,0,0,1,1,20,1,2,2,1,1,1,1,1,1,0,1,0,25.55,507.4,0,1,0.0502557041699449,0.0
2678,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,20.0,20.0,0,0,0.9523809523809524,0.0
2095,1,0,0,0,62,1,2,1,0,0,2,0,2,2,1,1,2,96.75,6125.4,1,3,0.0157923086967876,1161.0
4013,0,1,1,0,70,1,2,1,0,0,0,0,0,0,2,1,1,75.65,5411.4,0,3,0.0139771635503658,0.0
999,0,0,0,0,10,1,2,1,0,0,0,2,2,2,0,1,2,98.5,1058.25,1,0,0.0929903233419872,1182.0
6248,1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,1,3,23.8,903.8,0,2,0.0263041556145004,0.0
2213,0,0,1,0,46,1,0,0,0,2,0,2,2,0,2,1,1,64.2,3009.5,0,2,0.0213253612356751,0.0
2186,1,0,0,0,6,1,0,1,0,2,0,0,2,0,0,1,2,85.35,489.45,1,0,0.174023855642777,1024.1999999999998
6983,0,0,1,1,72,1,2,0,0,0,2,0,2,2,2,1,0,76.8,5468.45,0,3,0.0140416312426295,0.0
5229,1,0,0,0,18,1,0,0,0,0,2,2,0,0,0,0,1,55.2,1058.1,0,1,0.052119724294212,0.0
1919,1,0,1,0,71,1,2,1,2,0,2,2,2,2,2,1,1,108.55,7616.0,0,3,0.0142510174609426,0.0
2986,1,0,1,0,40,1,2,1,0,2,0,0,2,2,0,1,2,101.3,4113.1,1,2,0.0246226392163535,1215.6
1229,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.55,69.55,1,0,0.9858256555634302,834.5999999999999
1532,1,0,0,0,58,1,2,1,0,2,2,0,2,2,1,1,0,103.25,6017.65,1,3,0.0171550098444003,0.0
3416,1,0,0,0,70,1,2,1,2,0,0,2,2,2,2,1,1,104.0,7250.15,1,3,0.0143425525606283,1248.0
5747,0,0,1,0,42,1,2,2,1,1,1,1,1,1,2,0,2,25.25,1108.2,0,2,0.0227641543454742,0.0
2476,1,0,1,1,34,0,1,0,2,0,0,0,0,0,1,0,0,30.4,938.65,0,2,0.0323524716649816,0.0
3346,1,1,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,20.05,94.15,0,0,0.210719915922228,0.0
2231,0,0,0,0,25,1,2,1,0,0,0,0,2,0,0,1,3,84.6,2088.05,0,2,0.04049687657069,0.0
4441,0,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,3,86.2,178.7,1,0,0.4796883695047301,1034.4
26,0,0,1,1,55,1,0,1,0,2,2,2,2,2,1,1,0,103.7,5656.75,0,3,0.0183288409703504,0.0
71,1,0,1,0,21,1,2,1,0,2,2,2,2,2,0,1,2,111.2,2317.1,1,1,0.0479703205211164,1334.4
2919,1,0,1,0,70,1,2,1,2,2,0,2,0,0,2,1,1,88.0,5986.45,0,3,0.0146974087466283,0.0
2948,0,0,1,0,61,1,2,1,0,0,2,2,2,2,0,1,2,106.35,6751.35,0,3,0.0157500721970869,0.0
3772,1,0,1,1,43,1,0,0,2,0,2,2,2,2,2,1,1,79.15,3566.6,0,2,0.022185783159547,0.0
5647,1,0,0,0,47,1,2,1,0,2,2,0,2,2,1,1,2,103.1,4889.3,0,2,0.0210825511727296,0.0
181,1,0,0,0,5,1,0,0,0,0,2,2,2,0,0,1,1,63.95,318.1,0,0,0.2004073958006894,0.0
3024,0,0,0,0,62,1,2,2,1,1,1,1,1,1,2,1,1,25.8,1563.95,0,3,0.0164861497172433,0.0
1585,0,0,1,1,16,1,0,1,0,2,2,0,2,0,0,1,1,89.45,1430.25,1,1,0.0624978165938864,1073.4
2541,1,1,1,0,7,1,2,1,0,0,0,0,2,2,0,1,0,95.6,644.35,1,0,0.1481366700240179,1147.1999999999998
6453,0,0,1,1,14,1,2,2,1,1,1,1,1,1,0,0,3,25.55,372.45,0,1,0.0684161199625117,0.0
2168,1,0,1,1,60,1,0,1,0,2,2,0,2,0,1,0,2,90.95,5453.4,1,3,0.0166746113229686,1091.4
3786,1,0,1,1,34,0,1,0,0,0,2,2,2,0,0,1,2,44.85,1442.6,0,2,0.0310681629260182,0.0
6415,0,0,1,0,50,1,2,1,2,2,0,2,2,2,1,0,2,108.55,5610.7,1,3,0.0193435144430386,1302.6
6790,1,0,1,1,38,1,2,2,1,1,1,1,1,1,2,0,1,25.05,963.95,0,2,0.0259598942950411,0.0
2429,0,0,1,1,70,1,0,0,2,2,2,2,0,2,1,0,1,74.1,5222.3,0,3,0.0141864338636494,0.0
1833,0,0,1,1,37,1,2,1,0,2,0,0,2,0,0,1,2,88.8,3340.55,0,2,0.026574493872604,0.0
6497,0,1,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,78.85,292.8,1,0,0.2683798502382573,946.1999999999999
2967,1,1,1,1,60,1,2,1,2,2,0,0,0,2,0,1,2,93.25,5774.55,0,3,0.0161456484663798,0.0
5803,1,0,1,1,62,1,0,0,2,0,2,2,0,2,1,0,1,71.4,4487.3,0,3,0.0159080275382661,0.0
4950,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.4,44.4,1,0,0.9779735682819384,532.8
4309,1,0,0,0,36,1,0,0,2,0,2,2,2,2,0,1,1,79.2,2854.95,0,2,0.0277315779337873,0.0
3216,1,0,0,0,44,1,0,2,1,1,1,1,1,1,2,0,1,20.4,905.55,0,2,0.0225028955931829,0.0
496,0,1,0,0,55,1,2,1,0,0,2,0,2,2,1,1,2,100.0,5509.3,1,3,0.0181478322414387,1200.0
263,0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,1,105.0,7589.8,0,3,0.0138325341202508,0.0
704,0,0,1,1,12,1,0,2,1,1,1,1,1,1,1,0,0,19.8,229.6,1,0,0.0858629661751951,237.60000000000002
4631,0,0,0,0,13,0,1,0,2,0,0,0,0,0,0,1,0,30.85,394.1,0,1,0.0780814983548468,0.0
2106,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.9,89.9,1,0,0.988998899889989,1078.8000000000002
286,0,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,3,20.55,295.95,0,1,0.0692035696245159,0.0
4902,0,0,0,0,65,1,0,0,2,2,2,2,2,2,2,1,0,84.85,5459.2,0,3,0.0155397238196403,0.0
1587,0,0,1,1,12,0,1,0,2,0,0,2,0,0,1,0,1,33.15,444.75,0,0,0.0743690409422321,0.0
6874,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,92.0,6782.15,0,3,0.0135630201307652,0.0
5248,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.8,6510.45,0,3,0.013791091078024,0.0
4256,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.8,8476.5,0,3,0.0136596874078442,0.0
1542,1,0,0,1,52,1,2,0,2,2,0,2,2,2,2,1,3,85.15,4461.85,0,3,0.0190797360431114,0.0
6139,1,0,0,0,2,1,2,2,1,1,1,1,1,1,0,0,3,24.85,62.0,0,0,0.3944444444444445,0.0
5603,0,0,0,0,5,1,0,0,2,0,0,2,2,0,0,1,2,64.35,352.65,0,0,0.181959564541213,0.0
5458,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,1,20.5,1424.9,0,3,0.0143768847745283,0.0
1639,0,0,0,1,62,1,2,1,0,0,2,0,2,2,1,1,2,100.15,6413.65,1,3,0.0156126990560669,1201.8000000000002
5926,1,0,0,0,72,1,2,0,2,2,0,2,2,2,2,0,1,86.05,6309.65,0,3,0.0136356793674185,0.0
1497,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,50.8,50.8,1,0,0.9806949806949808,609.5999999999999
2251,0,0,1,0,66,1,2,1,2,2,0,2,0,0,1,0,2,89.0,5898.6,0,3,0.0150857685266797,0.0
3735,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,64.8,4719.75,0,3,0.0137266324206958,0.0
3352,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,0,1,19.8,457.3,0,2,0.0432031420466943,0.0
6872,1,0,1,1,64,1,2,1,2,0,2,0,0,2,2,0,0,93.4,5822.3,0,3,0.0160390156783954,0.0
649,1,1,1,0,20,1,0,1,0,2,0,0,0,0,0,1,2,73.65,1463.5,1,1,0.0502902014339365,0.0
6999,0,0,0,0,3,1,0,1,0,2,0,0,2,2,0,1,2,95.1,307.4,1,0,0.3083657587548638,1141.1999999999998
2889,1,0,0,0,22,1,2,1,0,0,0,0,2,2,0,1,1,94.65,2104.55,1,1,0.0449526252048158,1135.8000000000002
2562,1,0,1,0,4,1,0,1,0,0,2,2,0,0,0,1,3,80.6,319.15,1,0,0.2517569889114477,967.1999999999999
669,1,0,1,0,62,0,1,0,0,0,0,2,2,0,2,1,0,39.0,2337.45,0,3,0.0166777138702987,0.0
1882,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,20.5,104.3,0,0,0.194681861348528,0.0
2307,1,0,1,0,59,1,2,1,0,0,0,0,0,2,1,0,2,85.55,5084.65,1,3,0.0168218418491244,1026.6
208,1,0,0,1,3,1,2,2,1,1,1,1,1,1,2,1,3,26.4,121.25,0,0,0.2159509202453987,0.0
1306,0,0,1,0,72,1,2,1,2,0,2,2,2,0,2,1,0,98.2,7015.9,0,3,0.0139947840214339,0.0
1079,1,0,1,1,57,1,0,1,0,2,2,0,2,2,1,1,1,97.55,5598.0,0,3,0.0174227540632255,0.0
1197,1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,1,19.95,1269.1,0,3,0.0157074246122352,0.0
3572,0,0,0,0,60,0,1,0,0,2,0,0,2,2,0,1,2,50.8,3027.4,1,3,0.0167745344076079,0.0
3300,1,0,0,1,45,1,2,1,0,0,2,0,2,2,2,0,0,99.7,4634.35,0,2,0.0215086239442544,0.0
2118,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,1,1,34.8,113.95,0,0,0.3027403218790778,0.0
119,0,0,0,0,15,1,0,1,2,0,2,2,2,2,0,0,2,105.1,1582.75,1,1,0.0663614838200473,1261.1999999999998
5582,0,0,0,1,51,0,1,0,2,0,2,2,2,2,1,0,0,60.15,3077.0,0,3,0.019541910331384,0.0
5625,0,0,0,0,60,1,2,0,2,0,2,2,0,0,1,0,2,64.75,4039.5,0,3,0.0160252444004454,0.0
6559,1,0,0,0,33,1,2,0,0,2,0,0,0,0,0,1,0,54.65,1665.2,0,2,0.032799183771456,0.0
6936,1,0,0,0,10,1,0,1,2,2,2,2,2,2,0,1,2,110.1,1043.3,1,0,0.1054294742889974,1321.1999999999998
